0.75;If you got rid of the income tax today youd have about as much revenue as we had 10 years ago.
0.5;Says Scott Walker wants to ban common forms of birth control including the pill.
0;Jason Kander supports [Obamas] plan to bring the remaining suspected terrorists to U.S. soil.
0.5;Shelby County donated Im sorry gave 44 schools to the city of Memphis.
0.5;Top U.S. intelligence officials have toldevery member of Congress including the president were about to be attacked in a serious way because of the threat emanating from Syria and Iraq.
1;Have the suburbs been inundated with former residents of Atlanta housing projects? Absolutely not.
1;In July 1996 Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital.
0.25;Blames Mike McIntyre and Nancy Pelosi for the second straight year of no cost-of-living increases for Social Security beneficiaries.
0.25;The government is going to have the right to get into your bank account with the health care bill and make transfers without you knowing it.
0.5;There are mechanisms in place to shut down the Internet privately.
0.25;The American people support defunding Obamacare and oppose shutting down the government.
0.5;Report that #GOP insisting on changes to Social Security as part of #fiscalcliff 0. BTW those changes are supported by @barackobama.
1;Nobody has played clips over and over ...of President Obama saying If they bring a knife to the fight well bring a gun.
0;The people of Rhode Island dont want same-sex marriage.
0.5;Rep. Paul Ryans Medicare plan lines the pockets of the private insurance companies increases costs for seniors and does not reduce the deficit.
0.25;This year in Congress Connie Mack IV has missed almost half of his votes.
0.25;1/3 of our kids drop out of high school cannot go to college or start a career.
0.25;Not even old Gen. Eisenhower saluted military personnel as president.
1;If Wisconsins governor cuts perquisites as much as he plans to do it would still leave workers better off than their private sector counterparts.
0.25;You cant get on an airplane but more than 2000 people on that list have been able to buy a gun.
0;74 percent of Republicans support the Affordable Care Act.
0.5;For every $1 spent on afterschool programs we can save over $5 almost $6 in crime costs down the line.
0.5;The federal government has $3 trillion in cash flow so we can pay our bills and wont default.
0;Says Alex Sink failed Florida homeowners by using predatory lending practices.
0.25;Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.
0.25;You cant check out a library book without a photo ID.
0;Says that Starbucks took Christmas off of their brand new cups.
0.75;Atmospheric conditions could push a footballs pressure down approximately one-and-a-half pounds per square inch.
0;Hillary Clinton supports unlimited abortion on demand up until the moment of birth including partial-birth abortion with taxpayer funding.
1;Under legislation that has cleared the Georgia House some children who are legal refugees could obtain state scholarships to attend private schools.
0.75;We went from losing 3 million jobs in the last six months of the Bush Administration adding almost 600000 private sector jobs in the first six months of the year.
0.5;The STAR Ohio fund just received the highest possible credit rating one of these funds can receive.
0.5;Taxpayers are on the hook ... for less than a third of the proposed new Atlanta Falcons stadium and those funds are repaid from money that comes from outsiders.
0.75;In the last 22 months businesses have created more than 3 million jobs. Last year they created the most jobs since 2005.
0.5;Every year more than $40 million are leaving Missouri for the Lone Star State.
0.75;A college loan is the only loan in the United States that you cannot refinance when interest rates go down.
0.75;The House of Representatives has never passed a resolution of disapproval to condemn a members behavior.
0.75;We are younger than our competitors and this is entirely because of immigration.
0.5;Recent international reports show the United States near the bottom among industrialized nations for k-12 academic achievement.
1;Says 24 million people in this country cant find a full-time job 50 million cant see a doctor when theyre sick 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.
0.5;The policy mistakes that ... the Clintons made got us in large degree to the situation that we are in today with mass incarceration.
0.25;Says he raised average family income by 50 percent during his tenure as Arkansas governor.
0.5;They tried to give us $400 million to build a high-speed train that goes 39 miles an hour.
0.5;Says the CBO estimates that fully extending the Bush tax cuts would add 600000-1.4 million jobs in 2011 and 900000-2.7 million jobs in 2012.
1;President Reagan did it raised the debt ceiling 18 times. George W. Bush did it seven times.
0.5;According to David Cay Johnston the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans pay about 16 percent of their income to federal taxes.
0;Most young Americans right now theyre not covered by health insurance.
0.75;In 1952 the corporate income tax accounted for 33 percent of all federal tax revenue. Today despite record-breaking profits corporate taxes bring in less than 9 percent.
1;Over the last 10 years Texas created 33 percent of the net new jobs nationwide.
0;Says two-thirds of groups targeted for IRS scrutiny were not conservative.
0;In the class of 1968 at Patrice Lumumba University in Moscow Mahmoud Abbas was one of the members of that class and so was Ali Khamenei. And thats where they first established relationships with the young Vladimir Putin.
0.5;Last week the Texas State Board of Education SBOE led by Rick Perrys appointee voted to remove Thomas Jefferson from social studies textbook standards. Thats right. Thomas Jefferson... was deleted from a list of historical figures who inspired political change.
0.25;As a U.S. senator with salary and perks ‪#Bernie‬ is in the top 1 percent but still paid only 13 percent in taxes last year.
1;You know we cant just pull out now... The truth of the matter is: If we started today it would take one year one year to get 160000 troops physically out of Iraq logistically.
0.5;From 2013-2015 the richest 14 Americans increased their net wealth by more than $157 billion yet the Republican budget would not require these Americans to contribute one penny to deficit reduction.
0.5;Says that while Foster was mayor Rick Kriseman was ineffective in the Florida House of Representatives because there was no legislation that passed the House that had Krisemans name on it.
0.75;Says Texas routinely gets a lot more federal spending than it pays in taxes.
0;Cell phone numbers go public this month.
0.25;Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.
0;Clackamas County Commissioners approved a re-negotiated agreement to lower the countys contribution to TriMets Portland-Milwaukie Light Rail project to $19.9 million from $25 million.
0.75;Says Texas has 11 different felonies you can commit with an oyster.
0;The Obama administration is unwinding our nations welfare-to-work requirements.
1;Electric car sales in Georgia have dropped dramatically since a $5000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.
0.5;The Redskins Training Camp deal generated $40 million in new private investment in the city.
0.5;The GOP budget plan would cut nearly a million jobs.
0.5;There are more people living in this country who were not born here than at anytime in the history of the country.
0.5;Says Hillary Clinton defended Syrias President Assad as a possible reformer at the start of that countrys civil war.
0.5;The Postal Services financial losses result from a 2006 law that drains $5 billion a year from post office revenue while the Postal Service is forced to overpay billions more into federal accounts.
0.75;As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.
0;Shes voted for 60 tax increases hurting the middle class and small businesses.
0.25;Now in the House of Representatives we have 40 different jobs bills that have passed and almost all of them have been bipartisan.
0;Sheila Jackson Lee of Texas said: Hey all you wrinkly white-aged has-beens: Its time for you to die and let the next generation have your spot on the planet.
0.25;Republican small business tax cut bill spends $80 million for better Google searches not job creation
0.75;A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to fill in pristine streams and ponds with mine waste.
0.25;America is one of the highest-taxed nations in the world.
0;If black America were a country itd be the 15th wealthiest nation in the world.
0.5;Since Republicans took over after the 2010 election the graduation rate in Wisconsin has gone from 86 percent to 88 percent. The black graduation rate has gone from 60 percent to 65 percent. The Latino graduation rate has gone from 65 percent to 71 percent.
0.25;It has been estimated that nearly 40 percent of all guns sold in America are sold by private unlicensed sellers either online or through gun shows.
1;2008 was the deadliest year of the war in Afghanistan for American forces.
0.75;Florida teachers are already paid $5000 below the national average.
0.5;Since Rick Perry became governor Texas has gone from 46th in the country to 50th in the population that graduates from high school.
1;Says Amanda Fritz manages less than 5 percent of city operations.
0.5;The streetcar project planned by Mayor Tom Barrett would be a 1900s style trolley.
0.5;Americans in the last 30 years have more than doubled the amount of money we are spending per child on education and the results have gotten worse not better.
0.25;Polls show that Floridians dont want to repeal the Affordable Care Act.
0;Says Congressman Bill Pascrell voted to remove the public option from the Affordable Health Care Act.
1;Lawmakers were paid for their off-season efforts to for the first time take the lead in drawing borders for two would-be cities.
0;Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.
1;On offshore drilling for energy
0.25;Under a proposed medical marijuana amendment in Florida you dont get refills -- you get it forever.
0;A data-storing microchip would be implanted in the majority of people who opt to become covered by the public health care option.
0.5;Enacting the Right-to-Carry Act would amount to expanding the rights of sex offenders terrorists child predators and abusers to carry concealed weapons across state lines.
1;I havent missed a vote since 1993.
0.25;Says the treasurers office has saved $37 million in management costs for the oversight of public investments.
0.75;Says Georgia will send more state money per child to state charter schools and that budget cuts are not applied to those charter schools.
0;Jorge Elorza wants to impose a municipal income tax.
0.25;The Supreme Court cant overrule the other two branchesof government.
0;Roughly 25% of RI has a criminal record
0.5;Nathan Deal cut the HOPE scholarship program so that literally 100000 Georgians will not be able to go to college or get technical training that they so badly needed to raise -- you know give them a chance at a good job.
0.5;As governor of Arkansas I cut taxes and fees almost 100 times saving the taxpayers almost $380-million. I left a surplus of nearly $850-million.
0.5;I havent raised taxes in the time Ive been the governor of New Jersey.
0;Massachusetts public schools teach kids as young as kindergartners about gay marriage.
0;Im probably one of the four or five best-known Americans in the world.
0.25;We are accepting more legal immigrants than we ever have in the history of the United States.
1;Congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.
0.5;Six people in Florida die as a result of not expanding Medicaid every day.
0.75;Gov. Maggie Hassans budget proposal raises taxes on small businesses and increases taxes and fees by $100 million.
0.25;Only in Washington would politicians spend $27 million to teach Moroccans how to make pottery.
1;Hillary Clinton starts off with 47 percent of the country against her.
0;SaysRand Paulhas put out budgets to cut the military in half.
0.5;Groups that receive foreign money are spending huge sums to influence American elections.
1;Says legislative cuts mean Texas is spending on average $500 less per student.
0.5;[A]t his current rate President Obama will have added more debt to the United State of America by the end of his first term than each of the previous 43 presidents -- combined!
0.5;We know that Saudi Arabia started al-Qaida.
0.75;Says Williamson County Attorney Jana Duty has never prosecuted a single adult felony case.
0;The fundraising numbers are in and our grassroots support is unmatched!
0.75;Issue 2 makes it illegal for us to negotiate for enough firefighters to do the job.
0.75;Says although the unemployment rate seems to be improving it does not reflect real job creation -- its caused by a shrinking of the actual labor force.
0;Gov. Scott Walker hired convicted Assembly Speaker Scott Jensen to oversee a raid on the state employee retirement system to help balance the state budget.
0.25;Obama voted to cut off funding for our American troops on the battlefield.
0.75;In general it appears Wisconsins right to work bill would likely apply to the Green Bay Packers players and their union.
0.75;The so-called defense minister of the Peoples Republic of Donetsk ... actually posted a bragging social media posting of having shot down a military transport. And then when it became apparent it was civilian they pulled it down from social media.
0.5;Democrats are kind of falling over each other seeing who can raise taxes faster. It looks like theyre going to raise taxes anywhere between 20 to 30 percent.
0.75;Right now one of our highest job growth sectors is Leisure and Hospitality. Weve added jobs that mostly fall within the restaurant and bar sector industry. These are not high-paying jobs as the U.S. Department of Labor estimates this is an industry sector with the lowest average wages and the lowest proportion of its workforce earning minimum or subminimum wage jobs.
0.25;Gov. Scott Walker bought 80 new brand-new vehicles for the state that we probably dont need.
0.5;Says he passed eight measures including ones to prevent groping at airport security checks and to bar sanctuary cities in Texas.
0;Its gotten to a point where the average federal worker makes twice as much as the average private sector worker.
0;These 15 political appointees on the IPAB will make all the major health care decisions for over 300 million Americans.
0.25;Says stores will be barred from selling 100-watt light bulbs as of 2012.
1;Before our last three presidents you have to go back to the 1800s early 1800s to find three presidents in a row being consecutively re-elected.
0.25;Jason Carter supports using Georgia tax dollars to promote Obamacare
0.75;The most recent Associated Press poll has Nader-Gonzalez at 6 percent without any national coverage against McCain and Obama.
0.5;Dan Patrick said that if women get paid less than a man for the same job that thats not a problem.
0.5;Weve got an average of 5600 soldiers committing suicide. Thats about 20 a day.
0.25;There have even been Republican congressmen who have said If you give us more money we dont know where we would even put additional Border Patrol agents.
1;Today for the first time in fifteen years Master Locks unionized plant in Milwaukee is running at full capacity.
1;Tom Reed has actually voted for every single trade deal that has ever come before him in any form.
0;ISIS camp a few miles from Texas Mexican authorities confirm.
0;New federal projections estimate that the health care overhaul will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed.
0;Say New Jersey Reps. Donald Payne and Frank Pallone are socialists who are openly serving in the U.S. Congress.
0;The unemployment rate may be as high as 42 percent.
0.75;Common Core is not from the federal government they do not have their fingerprints on this thing at all.
0;Social Security is indeed a Ponzi scheme.
0.25;Says Scott Walker brags a lot about having an independent agency investigate police shootings. Of course he didnt fund it.
0.75;What the Arizona law does is make a state crime out of something that already is... a federal crime.
0;When the country was founded Congress had exactly the same attitude about the sanctity of Christmas celebrations that a 7-Eleven does today: Yeah were open.
0.75;In Miami-Dade County we spend at our school system over $20 million every year educating recent immigrants.
0;The omnibus bill has only $3.8 billion in earmarks.
1;Trump proposed enacting the largest tax increase in American history.
1;Senator McCain has been talking tough about earmarks and thats good but earmarks account for about $18-billion of our budget.
0.5;Kim Myers voted repeatedly to raise taxes on the people of Broome County but made millions off of tax savings when her family business relocated its headquarters.
0.5;Californias Prop 60 which would requirecondom usein adult films would put workers in the adult film industry at riskfor lawsuits and harassment.
1;We pay among the highest tolls in the nation for the privilege of crossing that bridge.
